序号,id,XQMC,FWWZ,JD,WD
270,270,东湖西路温馨花园别墅19栋2号,湖南省湘潭市岳塘区下摄司街道东湖西路温馨花园别墅19栋2号,112.905677,27.847847
271,271,南谷小学,湖南省湘潭市雨湖区鹤岭镇,112.78897,28.00791
272,272,湘潭岳塘区阳光时代培训学校,湖南省湘潭市岳塘区湘潭大道281号湘潭万达广场B座22层,112.93435,27.831248
273,273,花园综合平价店,湖南省湘潭市雨湖区响水乡,112.900594,27.899778
274,274,九华产业社区,湖南省湘潭市雨湖区桃李村附近,112.94597,27.93995
275,275,花园公寓,湖南省湘潭市雨湖区建设北路297号,112.89574,27.87633
276,276,东湖西路温馨花园别墅16-1号,湖南省湘潭市岳塘区下摄司街道东湖西路温馨花园别墅16-1号,112.906512,27.848145
277,277,湘潭市第三中学,湖南省湘潭市岳塘区公园路21号,112.90558,27.83624
278,278,红旗社区,湖南省湘潭市岳塘区宝塔街道,112.937996,27.847392
279,279,琴韵幼儿园,湖南省湘潭市岳塘区下摄司街道书院路17号正西方向140米,112.920877,27.816503
280,280,雨湖区鹤岭镇幼儿园,湖南省湘潭市雨湖区鹤岭镇,112.829999,27.973075
281,281,东方名苑至尊幼儿园,湖南省湘潭市岳塘区双拥中路9号,112.9385,27.84269
282,282,白石商业广场,湖南省湘潭市雨湖区建设北路8号,112.90099,27.86144
283,283,欢乐谷幼儿园,湖南省湘潭市岳塘区五里堆街道板塘铺芙蓉大道原市玻璃厂(铭扬世家方向)正南方向60米,112.958196,27.864107
284,284,晨光贝贝幼儿园,湖南省湘潭市岳塘区霞光西路湘钢园南村住宅小区南50米,112.90856,27.82982
285,285,湖南科技大学学生宿舍南一区,湖南省湘潭市雨湖区,112.919031,27.898457
286,286,桔园小区,湖南省湘潭市岳塘区东坪街道,112.901746,27.839115
287,287,湘潭市岳塘区德馨花园8栋,湖南省湘潭市岳塘区双马街道德馨花园8栋,112.959131,27.827349
288,288,湘潭市岳塘区鑫宇花园6栋,湖南省湘潭市岳塘区建设路街道鑫宇花园6栋,112.924713,27.839497
289,289,百年育人文化培训学校,湖南省湘潭市岳塘区书院路街道芙蓉路9号湘电·怡景苑财富广场3层,112.925742,27.831374
290,290,湘潭市岳塘区鑫宇花园9栋,湖南省湘潭市岳塘区建设路街道鑫宇花园9栋,112.924473,27.839307
291,291,湘潭预备役团家属楼小区,湖南省湘潭市岳塘区建设路街道东湖路8号5栋1号东北方向170米,112.914708,27.850882
292,292,城发友谊花园,湖南省湘潭市岳塘区荷塘街道城发友谊花园,112.96987,27.88367
293,293,五菱幼儿园,湖南省湘潭市岳塘区板马路95正北方向65米,112.96056,27.86174
294,294,湘江富力城,湖南省湘潭市雨湖区和平街道白石路2号,112.99861,27.9561
295,295,聚龙广场,湖南省湘潭市雨湖区先锋街道湘大路6号,112.865924,27.867747
296,296,湘潭市岳塘区日晟花园小区4栋,湖南省湘潭市岳塘区宝塔街道日晟花园小区4栋,112.92428,27.841671
297,297,竹埠学校,湖南省湘潭市岳塘区荷塘街道,112.974462,27.904321
298,298,洗脚桥社区,湖南省湘潭市雨湖区城正街街道洗脚桥社区,112.923925,27.870889
299,299,火炬南路馨钢花园12栋,湖南省湘潭市岳塘区下摄司街道火炬南路馨钢花园12栋,112.948653,27.829403
300,300,湘钢园南村住宅小区,湖南省湘潭市岳塘区岚园路西南方向90米,112.90818,27.83097
301,301,高新区板塘工农学校,湖南省湘潭市岳塘区五里堆街道,112.963553,27.865831
302,302,火炬南路馨钢花园19栋,湖南省湘潭市岳塘区下摄司街道火炬南路馨钢花园19栋,112.948571,27.830365
303,303,湘潭市岳塘区华雅花园A5栋,湖南省湘潭市岳塘区书院路街道华雅花园a5栋,112.930983,27.818085
304,304,葩金社区,湖南省湘潭市岳塘区书院路街道,112.918165,27.828344
305,305,桂花园29号,湖南省湘潭市雨湖区窑湾街道桂花园29号,112.886376,27.868049
306,306,江南城北区,湖南省湘潭市岳塘区板塘街道岳塘楚天路9号(江南城),112.97891,27.84738
307,307,华金社区,湖南省湘潭市岳塘区霞城街道,112.949534,27.820194
308,308,小星星幼儿园,湖南省湘潭市雨湖区鹤岭镇小星星幼儿园,112.76818,27.98828
309,309,云盘花园小区A区,湖南省湘潭市岳塘区火炬路云盘汽车商业街A区4栋1层A8-9-A2-2号铺面正西方向80米,112.946342,27.847415
310,310,迎宾东路园丁花园5号楼,湖南省湘潭市雨湖区窑湾街道迎宾东路园丁花园5号楼,112.887008,27.861369
311,311,湘潭市雨湖区园丁花园7栋,湖南省湘潭市雨湖区昭潭街道园丁花园7栋,112.887037,27.86143
312,312,明珠花园1栋,湖南省湘潭市岳塘区下摄司街道明珠花园1栋,112.930455,27.84361
313,313,荣军多多幼儿园,湖南省湘潭市岳塘区莲城商业步行街B039正东方向133米,112.91083,27.83604
314,314,将军渡社区,湖南省湘潭市雨湖区和平街道将军渡社区,112.966786,27.9396
315,315,天元江湾,湖南省湘潭市雨湖区万楼街道,112.925313,27.881487
316,316,红月亮艺术幼儿园,湖南省湘潭市岳塘区向阳村7号,112.96059,27.87063
317,317,东信花园4栋,湖南省湘潭市岳塘区下摄司街道东信花园4栋,112.951045,27.864334
318,318,湘潭市岳塘区日晟花园小区7栋,湖南省湘潭市岳塘区宝塔街道日晟花园小区7栋,112.923285,27.841165
319,319,沁园,湖南省湘潭市岳塘区宝塔街道双拥中路108,112.943857,27.834108
320,320,明珠花园,湖南省湘潭市岳塘区长潭路29号,112.930658,27.843715
321,321,桂花园46号,湖南省湘潭市雨湖区窑湾街道桂花园46号,112.885575,27.869086
322,322,毛家学校,湖南省湘潭市雨湖区响水乡,112.887722,27.970387
323,323,金侨书香语林,湖南省湘潭市岳塘区宝塔街道宝塔街道霞光东路89号书香庭苑小区E4栋西北方向80米,112.94989,27.84226
324,324,金侨大厦,湖南省湘潭市岳塘区芙蓉中路38,112.94056,27.83212
325,325,建冶第一小区,湖南省湘潭市岳塘区东湖路135正东方向60米,112.91449,27.84963
326,326,花园超市,湖南省湘潭市雨湖区长城乡,112.8363,27.87678
327,327,华雅花园南门,湖南省湘潭市岳塘区书院路街道友谊广场电工路1号(华雅花园),112.928028,27.81652
328,328,天元湘潭中心A座,湖南省湘潭市岳塘区东坪街道岚园路4号(天元湘潭中心),112.911898,27.838436
329,329,阳光小区,湖南省湘潭市雨湖区宝庆路298西北方向40米,112.88136,27.85727
330,330,安乐社区,湖南省湘潭市岳塘区板塘街道安乐社区,112.96485,27.864004
331,331,蓝精灵幼儿园,湖南省湘潭市雨湖区韶山西路421正北方向32米,112.88806,27.86297
332,332,湘潭市岳塘区华雅花园B13栋,湖南省湘潭市岳塘区书院路街道华雅花园b13栋,112.931914,27.817145
333,333,馨钢花园,湖南省湘潭市岳塘区双马街道馨钢花园,112.94861,27.82922
334,334,湘潭高新科技大厦,湖南省湘潭市岳塘区芙蓉中路18,112.92221,27.82911
335,335,鸿都大厦,湖南省湘潭市岳塘区岳塘路143东南方向170米,112.91515,27.82131
336,336,秦汉商贸大厦,湖南省湘潭市雨湖区车站路15号,112.903791,27.864714
337,337,北京红缨幼儿园,湖南省湘潭市雨湖区和平街道乐塘路1号东南方向200米,112.935086,27.893053
338,338,湘潭市岳塘区华雅花园B6栋,湖南省湘潭市岳塘区书院路街道华雅花园b6栋,112.929906,27.817238
339,339,岚园小区,湖南省湘潭市岳塘区东泗路206号,112.90887,27.83839
340,340,立云中心小学,湖南省湘潭市雨湖区长城乡,112.86778,27.85519
341,341,建设社区,湖南省湘潭市雨湖区广场街道建设社区,112.895675,27.871853
342,342,桂花园68号,湖南省湘潭市雨湖区窑湾街道桂花园68号,112.88468,27.868315
343,343,新都汇,湖南省湘潭市雨湖区九华经济示范区学府路1号,112.93496,27.90658
344,344,芙蓉社区,湖南省湘潭市岳塘区书院路街道芙蓉社区,112.921447,27.832965
345,345,金湘潭商务广场,湖南省湘潭市雨湖区雨湖路街道建设北路100号东南方向40米,112.901286,27.866417
346,346,金霞苑小区,湖南省湘潭市岳塘区书院路街道岚霞路310号,112.91409,27.83144
347,347,鸦雀塘社区文化广场,湖南省湘潭市岳塘区中洲路附近正西方向80米,112.92213,27.80973
348,348,长城乡花园幼儿园,湖南省湘潭市雨湖区长城乡宋仙路50,112.83069,27.87543
349,349,伍家花园生态农庄,湖南省湘潭市雨湖区长城乡学校旁,112.83002,27.87448
350,350,明珠花园,湖南省湘潭市雨湖区人民路87号,112.89788,27.85597
351,351,新锦源小区,湖南省湘潭市岳塘区霞城街道晓塘路19号新造村,112.928519,27.82419
352,352,清华坊,湖南省湘潭市雨湖区和平街道桃李南路2号,112.9356,27.92821
353,353,湘潭市岳塘区华雅花园B5栋,湖南省湘潭市岳塘区书院路街道华雅花园b5栋,112.929188,27.816701
354,354,金侨·钻石湾,湖南省湘潭市岳塘区宝塔街道宝塔街道金侨中央花园A组团6栋5/6号门面正东方向90米,112.95039,27.840636
355,355,天元恒太城,湖南省湘潭市岳塘区东坪街道岚园路4号东南方向60米,112.911718,27.838986
356,356,鸿景山庄,湖南省湘潭市岳塘区建设路街道建设中路1号,112.91135,27.84541
357,357,喜洋洋幼儿园,湖南省湘潭市雨湖区姜畲镇喜洋洋幼儿园,112.78349,27.87208
358,358,湘钢高级技工学校-湘钢培训中心,湖南省湘潭市岳塘区建设路街道河东大道(湘钢高级技工学校),112.919174,27.839843
359,359,沁园小区,湖南省湘潭市雨湖区宝庆路37,112.88356,27.85259
360,360,新月舞蹈学校,湖南省湘潭市岳塘区双拥中路金侨中央广场,112.94279,27.83784
361,361,湘潭轻机厂小区,湖南省湘潭市岳塘区五里堆街道板马路与Z003交叉口西南100米,112.959951,27.864179
362,362,云盘花园,湖南省湘潭市岳塘区宝塔街道河东大道169号,112.94844,27.84653
363,363,朝晖文化培训学校,湖南省湘潭市雨湖区解放南路122,112.89907,27.8596
364,364,罗祖殿社区,湖南省湘潭市雨湖区昭潭街道罗祖殿社区,112.896139,27.864647
365,365,启萌星幼儿园,湖南省湘潭市雨湖区韶山中路7号正北方向110米,112.90157,27.868652
366,366,迎宾东路园丁花园3号楼,湖南省湘潭市雨湖区窑湾街道迎宾东路园丁花园3号楼,112.88748,27.86156
367,367,栗塘村小区,湖南省湘潭市岳塘区中洲路南50米正东方向90米,112.91979,27.808252
368,368,潭水大厦,湖南省湘潭市岳塘区建设路口,112.91537,27.83794
369,369,铁园社区,湖南省湘潭市岳塘区下摄司街道,112.919839,27.804851
370,370,北京幸福泉幼儿园,湖南省湘潭市岳塘区火炬北路18号,112.94712,27.84762
371,371,桂花园64号,湖南省湘潭市雨湖区窑湾街道桂花园64号,112.885091,27.868343
372,372,三元里小区,湖南省湘潭市岳塘区芙蓉西路9号心连心超市北面正东方向180米,112.91847,27.82785
373,373,湘潭市岳塘区德馨花园7栋,湖南省湘潭市岳塘区双马街道德馨花园7栋,112.959052,27.82704
374,374,杉树巷社区,湖南省湘潭市雨湖区云塘街道杉树巷社区,112.897303,27.87075
375,375,湘潭市岳塘区日晟花园小区1栋,湖南省湘潭市岳塘区宝塔街道日晟花园小区1栋,112.923718,27.841812
376,376,桂花园6号,湖南省湘潭市雨湖区窑湾街道桂花园6号,112.886586,27.867444
377,377,岳塘区湖湘幼儿园,湖南省湘潭市岳塘区建设路街道湖湘西路3号-59正西方向20米,112.930335,27.834409
378,378,长郡湘潭高新实验学校,湖南省湘潭市岳塘区双马街道,113.00584,27.85091
379,379,烟竹社区,湖南省湘潭市雨湖区广场街道,112.881546,27.864989
380,380,湘钢霞西住宅小区,湖南省湘潭市岳塘区建设路街道泉心塘路雷公塘2号平房(湘钢住宅小区),112.91494,27.83395
381,381,松涛里小区,湖南省湘潭市岳塘区芙蓉西路168东北方向60米,112.9176,27.82702
382,382,湘潭市岳塘区华雅花园B11栋,湖南省湘潭市岳塘区书院路街道华雅花园b11栋,112.931279,27.816926
383,383,爱国社区,湖南省湘潭市雨湖区楠竹山镇,112.649743,27.848327
384,384,湘潭市第十八中学,湖南省湘潭市雨湖区金湖村,112.79441,27.98968
385,385,九华风车坪雅爱小学,湖南省湘潭市雨湖区和平街道,112.913822,27.918435
386,386,湘钢第四幼儿园,湖南省湘潭市岳塘区峨嵋路29号东北方向188米,112.91121,27.81252
387,387,福星国际金融中心D座·行政楼,湖南省湘潭市岳塘区宝塔街道福星中路与双拥北路交汇处(福星国际金融中心),112.9369,27.852596
388,388,湘台国际花园,湖南省湘潭市雨湖区和平街道九华区宝马路28号,112.9283,27.9132
389,389,纱厂街社区,湖南省湘潭市岳塘区五里堆街道纱厂街社区,112.952296,27.85997
390,390,国际金融大厦,湖南省湘潭市岳塘区建设路口,112.91393,27.838
391,391,湘潭市岳塘区华雅花园B16栋,湖南省湘潭市岳塘区书院路街道华雅花园b16栋,112.93258,27.816672
392,392,东信花园3栋,湖南省湘潭市岳塘区下摄司街道东信花园3栋,112.950997,27.86403
393,393,车站路社区,湖南省湘潭市雨湖区雨湖路街道车站路社区,112.902828,27.86365
394,394,晟光大厦,湖南省湘潭市雨湖区大湖北路1,112.89393,27.85968
395,395,湘潭九华江声中学,湖南省湘潭市雨湖区和平街道,112.950671,27.90584
396,396,湘钢纯冲塘住宅小区二区,湖南省湘潭市岳塘区峨嵋路湘钢一中旁西北方向70米,112.91283,27.81643
397,397,湘潭市雨湖区园丁花园1栋,湖南省湘潭市雨湖区昭潭街道园丁花园1栋,112.887559,27.86099
398,398,天师宫,湖南省湘潭市岳塘区宝塔街道东湖路264号,112.92617,27.854637
399,399,桂花园4号,湖南省湘潭市雨湖区窑湾街道桂花园4号,112.887047,27.86719
400,400,银瀚广场,湖南省湘潭市岳塘区下摄司街道书院西路26号,112.922728,27.818365
401,401,九华示范区吉利社区A区,湖南省湘潭市雨湖区江南大道光速通旁正南方向100米,112.9199,27.91174
402,402,雨湖区长城中学,湖南省湘潭市雨湖区长城乡,112.851374,27.876484
403,403,半边街社区,湖南省湘潭市岳塘区下摄司街道半边街社区,112.923662,27.80672
404,404,福星国际金融中心,湖南省湘潭市岳塘区福星中路与双拥北路交汇处,112.9377,27.8522
405,405,湘台国际花园-南门,湖南省湘潭市雨湖区和平街道九华区宝马路28号(湘台国际花园),112.92831,27.912895
406,406,金蓓蕾湘电幼儿园,湖南省湘潭市岳塘区书院路368号正北方向62米,112.92551,27.81764
407,407,湘潭市岳塘区日晟花园小区8栋,湖南省湘潭市岳塘区宝塔街道日晟花园小区8栋,112.923102,27.841566
408,408,瞻岳门社区,湖南省湘潭市雨湖区雨湖路街道城正街492号正西方向110米,112.914634,27.864259
409,409,东湖西路温馨花园别墅1栋2号,湖南省湘潭市岳塘区下摄司街道东湖西路温馨花园别墅1栋2号,112.906896,27.847579
410,410,吉纽思国际幼儿园,湖南省湘潭市雨湖区和平街道,112.949249,27.907134
411,411,桂花园3号,湖南省湘潭市雨湖区窑湾街道桂花园3号,112.886456,27.86688
412,412,七色光幼儿园,湖南省湘潭市岳塘区板塘街道七色光幼儿园,112.98977,27.84868
413,413,火炬南路馨钢花园5栋,湖南省湘潭市岳塘区下摄司街道火炬南路馨钢花园5栋,112.948154,27.828399
414,414,五景花园5栋,湖南省湘潭市雨湖区窑湾街道五景花园5栋,112.906888,27.864344
415,415,湖南潇湘信科技工学校,湖南省湘潭市雨湖区姜畲镇,112.741219,27.850129
416,416,富都花园西门,湖南省湘潭市岳塘区建设路街道东湖路1号(富都花园),112.909919,27.849009
417,417,白冲学校,湖南省湘潭市雨湖区鹤岭镇,112.740779,27.914034
418,418,桂花园26号,湖南省湘潭市雨湖区窑湾街道桂花园26号,112.885525,27.868049
419,419,童之园书香幼儿园,湖南省湘潭市岳塘区芙蓉大道铅笔头二手车交易网旁,112.9514,27.84609
420,420,建设路社区,湖南省湘潭市岳塘区建设路街道建设路社区,112.92107,27.840841
421,421,和谐小区北区,湖南省湘潭市岳塘区板塘街道板马路55(和谐小区),112.96934,27.86368
422,422,南岭花园商务会所旗舰店,湖南省湘潭市雨湖区广场街道南岭路95号,112.88514,27.86603
423,423,富都花园西门(人行门),湖南省湘潭市岳塘区建设路街道东湖路1号(富都花园),112.909852,27.849218
424,424,湘潭市雨湖区南岭花园7栋,湖南省湘潭市雨湖区广场街道南岭花园7栋,112.885077,27.866122
425,425,兴和小区,湖南省湘潭市岳塘区河东大道西南方向110米,112.914907,27.83957
426,426,湘潭市公安局北院老干小区,湖南省湘潭市雨湖区和平路120号正东方向20米,112.90459,27.864859
427,427,工行小区,湖南省湘潭市岳塘区宝塔街道南新街118号,112.925133,27.843547
428,428,泉塘子中心小学,湖南省湘潭市雨湖区泉塘镇鲜花村1组,112.81789,27.8644
429,429,杉山社区,湖南省湘潭市雨湖区和平街道杉山社区,112.925539,27.937336
430,430,九华示范区吉利社区B区,湖南省湘潭市雨湖区江南大道附近西北方向140米,112.91933,27.91624
431,431,湖南省现代教育技术实验学校,湖南省湘潭市雨湖区响水乡,112.883145,27.928886
432,432,路口社区,湖南省湘潭市岳塘区昭山镇路口社区,113.027249,27.933383
433,433,湘潭电机子弟中学,湖南省湘潭市岳塘区下摄司西畴村电中路,112.91458,27.81467
434,434,湘潭市环保小区,湖南省湘潭市岳塘区建设中路10号,112.910565,27.840645
435,435,海诚医药大厦,湖南省湘潭市雨湖区宝庆路393号附近,112.8774,27.86002
436,436,苗苗经典富好幼儿园,湖南省湘潭市雨湖区昭潭街道风车坪59号,112.89903,27.864049
437,437,金源大厦,湖南省湘潭市岳塘区长潭路,112.95561,27.8623
438,438,幸福家园,湖南省湘潭市雨湖区广场街道潭邵路40号,112.87543,27.86586
439,439,伍家花园-公交站,湖南省湘潭市雨湖区伍家花园,112.836297,27.876564
440,440,晶都公馆,湖南省湘潭市岳塘区双马街道芙蓉路46号,112.94488,27.83141
441,441,银九小区,湖南省湘潭市雨湖区合山社区C区29栋东南方向150米,112.94727,27.914
442,442,桂花园22号,湖南省湘潭市雨湖区窑湾街道桂花园22号,112.886031,27.867809
443,443,雨湖区浸泡村英语培训学校,湖南省湘潭市雨湖区云塘街道韶山中路6号中荣时代广场7层701~717/708~720,112.904782,27.868159
444,444,瓦窑塘社区,湖南省湘潭市岳塘区岳塘街道,112.914911,27.823834
445,445,源湘学校,湖南省湘潭市雨湖区姜畲镇,112.84903,27.83036
446,446,红旗村文体广场,湖南省湘潭市岳塘区昭山镇,113.056848,27.933462
447,447,塔岭幼儿园,湖南省湘潭市雨湖区姜畲镇黄石村,112.817842,27.900349
448,448,繁城社区,湖南省湘潭市雨湖区云塘街道繁城社区,112.914769,27.875083
449,449,雨湖区羊牯幼儿园,湖南省湘潭市雨湖区云湖桥镇潭邵路826号姜畲镇泉塘子村,112.83233,27.8685
450,450,鹤岭大厦,湖南省湘潭市雨湖区鹤岭镇鹤岭路28号,112.85469,27.96435
451,451,碑头富利学校,湖南省湘潭市雨湖区鹤岭镇,112.80748,28.05933
452,452,心连心大厦,湖南省湘潭市雨湖区韶山中路31号(安国大厦西南)西南方向70米,112.90304,27.86683
453,453,东湖西路温馨花园别墅4-2号,湖南省湘潭市岳塘区下摄司街道东湖西路温馨花园别墅4-2号,112.905726,27.84716
454,454,乐塘社区,湖南省湘潭市雨湖区和平街道,112.930373,27.899907
455,455,城发友谊花园-南门,湖南省湘潭市岳塘区荷塘街道,112.969772,27.883285
456,456,臻妍化妆美甲培训学校,湖南省湘潭市雨湖区雨湖路街道金湘潭商业广场B座8层,112.900659,27.865809
457,457,天元·江湾,湖南省湘潭市雨湖区万楼街道护潭乡富强村富洲路万楼安置小区2栋2单元0302001号东北方向140米,112.931343,27.87786
458,458,丝绸综合大楼,湖南省湘潭市岳塘区宝塔街道双拥中路G320(河东大道)198号,112.94225,27.84631
459,459,桂花园58号,湖南省湘潭市雨湖区窑湾街道桂花园58号,112.884981,27.868568
460,460,书院路建筑学校4栋,湖南省湘潭市岳塘区下摄司街道书院路建筑学校4栋,112.942438,27.819813
461,461,双建社区,湖南省湘潭市岳塘区昭山镇,113.005374,27.918123
462,462,东湖西路温馨花园别墅18栋2号,湖南省湘潭市岳塘区下摄司街道东湖西路温馨花园别墅18栋2号,112.9059,27.847926
463,463,南岭花园-公交站,湖南省湘潭市雨湖区南岭花园,112.885203,27.865733
464,464,静逸楼,湖南省湘潭市岳塘区霞光西路157号,112.912233,27.831553
465,465,九华创新创业中心,湖南省湘潭市雨湖区响水乡九华创新创业中心,112.90776,27.92573
466,466,桃园路学校,湖南省湘潭市雨湖区响水乡,112.90908,27.9005
467,467,天元广场,湖南省湘潭市雨湖区万楼街道莲城大道18号,112.92622,27.88316
468,468,九华示范区吉利社区,湖南省湘潭市雨湖区和平街道九华大新安置区吉利社区A区23栋东南方向10米,112.920678,27.912087
469,469,优加培训学校,湖南省湘潭市岳塘区建设路街道湖湘林语二期28栋,112.926681,27.836305
470,470,湘潭市育才学校,湖南省湘潭市岳塘区板塘铺安乐塘,112.95831,27.86048
471,471,华雅花园,湖南省湘潭市岳塘区友谊广场电工路1号,112.9295,27.8171
472,472,桂花园70号,湖南省湘潭市雨湖区窑湾街道桂花园70号,112.88452,27.868503
473,473,江滨学校,湖南省湘潭市岳塘区一零七国道附近区政府正对面正西方向196米,112.96637,27.87462
474,474,湘钢葩塘小区,湖南省湘潭市岳塘区泉心塘路雷公塘2号平房正东方向80米,112.917676,27.824034
475,475,关圣殿社区,湖南省湘潭市雨湖区雨湖路街道关圣殿社区,112.905286,27.858389
476,476,芙蓉国际,湖南省湘潭市岳塘区建设路街道湘潭大道19号,112.92875,27.832013
477,477,湘宾公寓,湖南省湘潭市雨湖区昭潭街道特丰路1号,112.88806,27.86224
478,478,迎宾东路迎宾花园小区6栋,湖南省湘潭市雨湖区窑湾街道迎宾东路迎宾花园小区6栋,112.892448,27.85984
479,479,金源小区,湖南省湘潭市雨湖区窑湾街道砂子岭宝庆路与迎宾西路交汇处万润大厦,112.876736,27.856468
480,480,桂花园4号附2号,湖南省湘潭市雨湖区窑湾街道桂花园4号附2号,112.88697,27.867319
481,481,云盘社区,湖南省湘潭市岳塘区宝塔街道云盘社区,112.948237,27.84775
482,482,长塘社区,湖南省湘潭市岳塘区宝塔街道,112.946248,27.837313
483,483,二纺厂小区,湖南省湘潭市雨湖区潭锰路31正西方向180米,112.89888,27.88342
484,484,小息园,湖南省湘潭市雨湖区楠竹山镇小息园,112.65341,27.85096
485,485,湘钢工人村住宅小区,湖南省湘潭市岳塘区岳塘街道泉心塘路雷公塘2号平房(湘钢住宅小区),112.91009,27.83483
486,486,新月舞蕴艺术学校,湖南省湘潭市雨湖区昭潭街道解放南路122,112.899073,27.859602
487,487,鹤岭广场,湖南省湘潭市雨湖区鹤岭街道果沙塘村果沙新苑小区湘猛国有独立工矿棚户区改造正东方向80米,112.85481,27.9664
488,488,九华莲城小学,湖南省湘潭市雨湖区和平街道,112.936508,27.900876
489,489,金花世纪幼儿园,湖南省湘潭市雨湖区红旗社区4排5栋西南方向92米,112.93778,27.90964
490,490,湘潭计算机职业技术学校,湖南省湘潭市湘潭经济技术开发区和平街道九华经开区吉利西路28号,112.910812,27.93327
491,491,湘电·怡景苑财富广场,湖南省湘潭市岳塘区芙蓉路9号,112.92596,27.83173
492,492,东方明珠D区,湖南省湘潭市岳塘区板塘街道,112.96685,27.87168
493,493,阳光社区,湖南省湘潭市岳塘区宝塔街道阳光社区,112.938232,27.851012
494,494,桂花园40号,湖南省湘潭市雨湖区窑湾街道桂花园40号,112.885396,27.868925
495,495,长塘大厦,湖南省湘潭市岳塘区霞光东路58号,112.9472,27.84113
496,496,金果小区,湖南省湘潭市雨湖区城正街街道熙春路28号,112.918334,27.868288
497,497,红旗社区,湖南省湘潭市雨湖区和平街道红旗社区5排4栋12号西南方向30米,112.936048,27.908664
498,498,古梁巷社区,湖南省湘潭市雨湖区昭潭街道古梁巷社区,112.901317,27.857608
499,499,湘钢芙蓉住宅小区,湖南省湘潭市岳塘区岳塘街道泉心塘路雷公塘2号平房(湘钢住宅小区),112.91569,27.82607
500,500,九州小区,湖南省湘潭市岳塘区下摄司街家多旺广场西北方向160米,112.9188,27.81153
501,501,姜畲社区,湖南省湘潭市雨湖区姜畲镇姜畲社区,112.779125,27.858267
502,502,湘潭市雨湖区园丁花园8栋,湖南省湘潭市雨湖区昭潭街道园丁花园8栋,112.888101,27.862031
503,503,桂花园7号,湖南省湘潭市雨湖区窑湾街道桂花园7号,112.88674,27.867426
504,504,临丰学校,湖南省湘潭市雨湖区雨湖路街道平政路414号,112.90581,27.85855
505,505,实验山住宅小区,湖南省湘潭市雨湖区先锋街道高岭路2号,112.884459,27.884019
506,506,九华大楼,湖南省湘潭市雨湖区和平街道宝马东路1号,112.93502,27.91399
507,507,福星花园2栋1单元101号,湖南省湘潭市岳塘区下摄司街道福星花园2栋1单元101号,112.910089,27.847744
508,508,熙春路社区,湖南省湘潭市雨湖区雨湖路街道熙春路社区,112.911639,27.869761
509,509,明希幼儿园,湖南省湘潭市岳塘区岚霞路78号,112.91579,27.82716
510,510,湘潭市雨湖区南岭花园4栋,湖南省湘潭市雨湖区广场街道南岭花园4栋,112.885569,27.865706
511,511,湘潭市雨湖区迎宾花园1栋,湖南省湘潭市雨湖区昭潭街道迎宾花园1栋,112.892478,27.860854
512,512,华雅花园北门,湖南省湘潭市岳塘区书院路街道友谊广场电工路1号(华雅花园),112.930236,27.818437
513,513,岳塘区正江小学,湖南省湘潭市岳塘区荷塘街道,112.98699,27.92477
514,514,大桥幼儿园,湖南省湘潭市岳塘区东湖路132东南方向194米,112.9132,27.85157
515,515,友谊中央广场,湖南省湘潭市岳塘区下摄司街道禾花村48栋对面正北方向20米,112.926378,27.818189
516,516,小杜鹃幼儿园,湖南省湘潭市岳塘区万福街13号正西方向43米,112.92627,27.83526
517,517,南盘岭社区,湖南省湘潭市雨湖区广场街道南盘岭社区,112.883189,27.867042
518,518,运河社区,湖南省湘潭市岳塘区下摄司街道运河社区,112.915578,27.811648
519,519,开心果葩金幼儿园,湖南省湘潭市岳塘区岳塘路22号正南方向184米,112.917505,27.821953
520,520,纯冲塘社区,湖南省湘潭市岳塘区岳塘街道纯冲塘社区,112.912521,27.81374
521,521,莲城银座小区,湖南省湘潭市岳塘区岳塘街道芙蓉西路6号楼,112.916515,27.825021
522,522,马家河社区,湖南省湘潭市岳塘区双马街道,113.019494,27.840222
523,523,腾云文化培训学校,湖南省湘潭市岳塘区书院路街道芙蓉路9号湘电·怡景苑财富广场3层,112.925742,27.831374
524,524,国强社区,湖南省湘潭市岳塘区双马街道国强社区,112.980333,27.83107
525,525,群星艺术幼儿园,湖南省湘潭市雨湖区宝庆路75东北方向71米,112.88291,27.85466
526,526,生态小区,湖南省湘潭市雨湖区南岭南路26东南方向60米,112.88703,27.8595
527,527,仙女中心幼儿园,湖南省湘潭市雨湖区鹤岭镇仙女中心幼儿园,112.76473,27.94564
528,528,湘钢泗神庙住宅小区,湖南省湘潭市岳塘区东坪街道泉心塘路雷公塘2号平房(湘钢住宅小区),112.90366,27.82841
529,529,湘潭钢铁集团有限公司职业中等专业学校,湖南省湘潭市岳塘区河东大道,112.91905,27.8402
530,530,湘潭市岳塘区彩霞花园A栋,湖南省湘潭市岳塘区岳塘街道彩霞花园a栋,112.919082,27.817505
531,531,时尚康都,湖南省湘潭市岳塘区宝塔街道湘潭市双拥路168号,112.943258,27.834699
532,532,滴水湖学校,湖南省湘潭市岳塘区五里堆街道,112.9446,27.85597
533,533,湘钢二中,湖南省湘潭市岳塘区岳塘路187,112.909927,27.824867
534,534,新滴水安置区,湖南省湘潭市岳塘区荷塘街道,112.96462,27.882785
535,535,湘潭市工业贸易学校电动汽车充电站,湖南省湘潭市雨湖区先锋街道北二环路,112.883108,27.886289
536,536,万新社区,湖南省湘潭市雨湖区云塘街道万新社区,112.904667,27.869339
